transaction_id,amount,failure_reason,payment_method,customer_type,attempts,previous_success_rate,previous_failed_payments,customer_tenure_months,hours_since_failure,recovered
TXN00384,5485,insufficient_funds,debit_card,loyal,2,0.84,3,42,41,1
TXN00385,9407,technical_error,upi,new,3,0.7,1,25,40,0
TXN00386,5025,insufficient_funds,debit_card,loyal,1,0.95,4,26,5,1
TXN00387,5413,technical_error,debit_card,loyal,3,0.37,3,10,43,0
TXN00388,4099,bank_decline,upi,new,3,0.9,0,53,43,0
TXN00389,4545,insufficient_funds,debit_card,loyal,1,0.54,6,7,1,1
TXN00390,7379,card_expired,debit_card,regular,2,0.9,2,35,49,1
TXN00391,8055,technical_error,debit_card,new,2,0.35,6,3,38,1
TXN00392,4478,network_error,credit_card,regular,1,0.9,1,47,10,1
TXN00393,14914,network_error,upi,loyal,3,0.91,5,2,56,0
TXN00394,2903,technical_error,net_banking,new,1,0.37,1,13,53,0
TXN00395,12029,technical_error,upi,loyal,2,0.5,0,4,51,1
TXN00396,13960,card_expired,debit_card,new,2,0.3,0,19,62,0
TXN00397,621,insufficient_funds,debit_card,loyal,2,0.96,3,55,15,1
TXN00398,6712,card_expired,net_banking,loyal,2,0.36,4,25,24,0
TXN00399,6449,bank_decline,debit_card,regular,1,0.48,3,17,29,0
TXN00400,9444,network_error,debit_card,loyal,3,0.37,5,23,70,0
TXN00401,12593,technical_error,debit_card,loyal,1,0.87,6,34,54,0
TXN00402,11456,card_expired,debit_card,regular,2,0.35,6,46,5,0
TXN00403,14953,technical_error,debit_card,new,2,0.42,1,14,25,1
TXN00404,7136,network_error,net_banking,new,3,0.4,4,17,41,0
TXN00405,13427,network_error,credit_card,regular,3,0.57,2,55,36,0
TXN00406,14510,network_error,net_banking,new,2,0.4,4,38,13,0
TXN00407,9419,network_error,upi,loyal,2,0.9,2,25,63,1
TXN00408,7950,network_error,debit_card,regular,2,0.4,4,44,52,1
TXN00409,14774,bank_decline,debit_card,new,3,0.62,2,58,48,1
TXN00410,13592,bank_decline,upi,regular,2,0.88,5,7,30,1
TXN00411,12385,card_expired,upi,regular,3,0.58,5,6,25,0
TXN00412,13699,card_expired,net_banking,loyal,2,0.86,4,51,21,1
TXN00413,11825,technical_error,net_banking,new,3,0.9,0,12,25,0
TXN00414,3488,network_error,debit_card,new,2,0.33,2,46,26,1
TXN00415,13692,card_expired,net_banking,loyal,1,0.76,1,24,63,0
TXN00416,3109,card_expired,upi,regular,1,0.87,2,48,12,1
TXN00417,6533,network_error,debit_card,loyal,1,0.88,5,15,27,1
TXN00418,6909,technical_error,credit_card,loyal,1,0.62,1,42,23,1
TXN00419,338,insufficient_funds,upi,loyal,2,0.78,5,42,36,0
TXN00420,6368,bank_decline,net_banking,regular,1,0.62,5,34,51,0
TXN00421,320,technical_error,upi,loyal,3,0.7,2,20,14,1
TXN00422,5709,bank_decline,upi,regular,2,0.75,5,20,25,1
TXN00423,12741,insufficient_funds,credit_card,loyal,2,0.75,5,9,4,0
TXN00424,5043,bank_decline,net_banking,regular,2,0.8,4,46,25,0
TXN00425,11887,insufficient_funds,net_banking,loyal,2,0.64,6,11,72,1
TXN00426,1799,card_expired,debit_card,loyal,2,0.79,4,49,24,0
TXN00427,14938,bank_decline,credit_card,new,2,0.45,6,20,54,0
TXN00428,5628,bank_decline,upi,loyal,2,0.62,0,31,7,0
TXN00429,9761,technical_error,credit_card,regular,1,0.64,6,44,49,0
TXN00430,6968,network_error,debit_card,new,1,0.53,4,58,59,1
TXN00431,14329,insufficient_funds,credit_card,regular,2,0.73,1,21,8,1
TXN00432,4681,insufficient_funds,debit_card,loyal,1,0.63,6,50,12,1
TXN00433,7305,card_expired,net_banking,regular,2,0.56,0,35,26,0
TXN00434,430,bank_decline,debit_card,new,3,0.3,5,16,29,0
TXN00435,5841,bank_decline,debit_card,new,2,0.64,2,11,9,0
TXN00436,5085,bank_decline,net_banking,loyal,3,0.71,2,28,18,0
TXN00437,14968,card_expired,upi,new,1,0.94,6,26,3,1
TXN00438,12113,insufficient_funds,debit_card,loyal,1,0.7,1,8,47,0
TXN00439,13178,network_error,net_banking,loyal,2,0.82,4,4,7,1
TXN00440,10908,network_error,credit_card,loyal,1,0.58,3,8,71,1
TXN00441,11699,insufficient_funds,debit_card,loyal,3,0.73,2,27,13,0
TXN00442,4623,technical_error,debit_card,regular,1,0.65,4,8,37,1
TXN00443,1941,card_expired,debit_card,loyal,1,0.83,6,34,26,0
TXN00444,6913,bank_decline,debit_card,new,3,0.64,1,45,62,0
TXN00445,244,network_error,credit_card,new,3,0.75,1,6,66,1
TXN00446,12055,network_error,upi,loyal,1,0.61,2,17,60,1
TXN00447,13523,insufficient_funds,credit_card,regular,2,0.85,2,28,15,1
TXN00448,12622,network_error,credit_card,new,3,0.74,2,23,57,0
TXN00449,4595,network_error,upi,regular,1,0.38,3,30,35,0
TXN00450,11503,card_expired,net_banking,loyal,1,0.38,5,47,8,0
TXN00451,14033,insufficient_funds,credit_card,regular,3,0.63,4,44,57,0
TXN00452,6421,bank_decline,credit_card,loyal,3,0.96,1,31,63,1
TXN00453,6938,card_expired,credit_card,new,2,0.75,0,46,68,0
TXN00454,9647,technical_error,debit_card,loyal,2,0.65,5,45,13,1
TXN00455,12105,insufficient_funds,net_banking,regular,3,0.76,3,10,72,0
TXN00456,10241,network_error,credit_card,loyal,1,0.64,3,55,64,0
TXN00457,1426,card_expired,upi,new,2,0.96,0,33,29,0
TXN00458,6403,card_expired,debit_card,new,2,0.6,4,29,12,0
TXN00459,7524,bank_decline,credit_card,regular,3,0.74,0,26,53,1
TXN00460,9196,network_error,credit_card,loyal,3,0.73,4,36,27,0
TXN00461,7674,bank_decline,upi,new,1,0.87,2,36,61,0
TXN00462,6152,card_expired,credit_card,new,3,0.45,2,23,38,0
TXN00463,6325,network_error,credit_card,new,2,0.4,5,48,53,1
TXN00464,10208,insufficient_funds,debit_card,new,2,0.45,6,51,25,0
TXN00465,1965,card_expired,credit_card,loyal,3,0.7,6,58,58,0
TXN00466,9855,technical_error,debit_card,regular,1,0.66,0,36,56,0
TXN00467,8112,technical_error,debit_card,loyal,3,0.42,6,9,14,0
TXN00468,10039,technical_error,upi,loyal,2,0.58,4,59,32,1
TXN00469,5817,bank_decline,net_banking,new,1,0.58,5,57,66,0
TXN00470,11693,technical_error,upi,loyal,3,0.94,5,14,26,1
TXN00471,11904,bank_decline,upi,loyal,1,0.97,5,12,65,0
TXN00472,10634,bank_decline,credit_card,regular,3,0.63,4,43,54,0
TXN00473,14845,technical_error,upi,regular,1,0.66,0,25,19,1
TXN00474,1127,insufficient_funds,upi,new,2,0.76,1,54,8,0
TXN00475,5035,insufficient_funds,credit_card,regular,2,0.37,6,44,72,0
TXN00476,12363,technical_error,net_banking,new,3,0.83,6,45,37,0
TXN00477,969,card_expired,net_banking,regular,3,0.51,4,4,2,0
TXN00478,3527,technical_error,net_banking,new,3,0.78,5,24,70,0
TXN00479,3418,insufficient_funds,upi,regular,1,0.97,0,12,23,0
TXN00480,2155,card_expired,credit_card,regular,2,0.68,1,11,33,1
TXN00481,7840,insufficient_funds,credit_card,new,2,0.71,6,60,39,0
TXN00482,9582,technical_error,upi,new,3,0.52,1,12,67,1
TXN00483,8476,insufficient_funds,net_banking,loyal,3,0.57,2,15,28,0
TXN00484,5624,bank_decline,upi,new,3,0.66,4,53,2,0
TXN00485,5868,card_expired,debit_card,loyal,3,0.92,1,3,42,1
TXN00486,13245,network_error,net_banking,regular,3,0.79,0,59,67,0
TXN00487,6343,technical_error,net_banking,regular,1,0.5,5,13,42,0
TXN00488,1772,insufficient_funds,credit_card,loyal,1,0.44,5,50,28,0
TXN00489,7150,network_error,debit_card,loyal,3,0.9,5,50,56,0
TXN00490,1381,insufficient_funds,credit_card,regular,3,0.53,0,5,7,1
TXN00491,4327,technical_error,credit_card,loyal,1,0.92,3,25,58,1
TXN00492,7294,bank_decline,credit_card,regular,3,0.38,0,42,9,0
TXN00493,9794,network_error,credit_card,regular,3,0.37,6,44,39,0
TXN00494,4812,card_expired,net_banking,regular,3,0.32,1,35,29,0
TXN00495,6606,technical_error,upi,loyal,1,0.5,6,56,48,0
TXN00496,382,technical_error,debit_card,new,1,0.3,4,26,69,0
TXN00497,1594,bank_decline,debit_card,loyal,3,0.91,2,14,53,0
TXN00498,14150,technical_error,debit_card,new,1,0.45,6,17,25,1
TXN00499,11193,technical_error,credit_card,loyal,2,0.74,0,19,9,1
TXN00500,3434,technical_error,net_banking,regular,2,0.39,5,16,13,1
TXN00501,1343,insufficient_funds,upi,regular,2,0.52,5,20,20,0
TXN00502,6171,bank_decline,net_banking,new,1,0.51,6,15,56,0
TXN00503,6089,insufficient_funds,upi,regular,2,0.6,6,20,63,0
TXN00504,3079,technical_error,credit_card,regular,1,0.91,1,17,10,1
TXN00505,14816,network_error,credit_card,loyal,3,0.58,4,14,5,0
TXN00506,9104,technical_error,net_banking,loyal,1,0.55,1,58,38,1
TXN00507,8410,technical_error,credit_card,regular,2,0.64,5,16,22,0
TXN00508,2499,card_expired,debit_card,new,3,0.95,5,56,19,0
TXN00509,8121,bank_decline,credit_card,new,2,0.46,2,24,30,1
TXN00510,3587,technical_error,upi,regular,2,0.92,0,3,42,1
TXN00511,8742,bank_decline,upi,loyal,3,0.69,3,42,49,0
TXN00512,10904,network_error,upi,regular,1,0.65,2,53,45,1
TXN00513,8098,technical_error,credit_card,loyal,1,0.6,1,5,66,1
TXN00514,3665,insufficient_funds,debit_card,new,2,0.71,6,8,30,0
TXN00515,5610,network_error,net_banking,loyal,2,0.63,4,11,53,1
TXN00516,906,insufficient_funds,debit_card,new,3,0.65,4,10,8,0
TXN00517,3149,technical_error,net_banking,loyal,3,0.73,5,47,37,0
TXN00518,3748,card_expired,net_banking,regular,1,0.45,3,39,19,0
TXN00519,13642,insufficient_funds,upi,new,3,0.77,3,39,9,0
TXN00520,6515,insufficient_funds,credit_card,new,1,0.66,4,44,54,0
TXN00521,10120,network_error,debit_card,regular,3,0.71,6,35,65,0
TXN00522,1726,card_expired,debit_card,loyal,3,0.86,6,44,56,0
TXN00523,6268,network_error,net_banking,new,2,0.84,3,23,13,1
TXN00524,4370,card_expired,debit_card,new,2,0.71,4,27,33,0
TXN00525,11818,network_error,credit_card,loyal,1,0.56,1,45,41,1
TXN00526,1946,insufficient_funds,net_banking,loyal,3,0.47,6,35,55,0
TXN00527,10225,bank_decline,net_banking,new,2,0.68,4,31,23,0
TXN00528,9291,card_expired,upi,regular,3,0.53,5,26,18,0
TXN00529,11001,network_error,debit_card,regular,3,0.95,0,14,66,1
TXN00530,5744,technical_error,credit_card,new,2,0.96,0,52,12,0
TXN00531,7927,technical_error,net_banking,new,1,0.48,2,6,5,0
TXN00532,6764,technical_error,upi,loyal,3,0.34,6,53,23,0
TXN00533,7392,network_error,debit_card,loyal,3,0.49,0,51,66,1
TXN00534,3995,technical_error,debit_card,loyal,1,0.54,5,1,21,1
TXN00535,4720,card_expired,upi,loyal,2,0.58,1,34,2,0
TXN00536,1324,network_error,upi,loyal,3,0.92,2,23,36,1
TXN00537,3387,card_expired,net_banking,loyal,1,0.48,3,33,14,0
TXN00538,8443,bank_decline,upi,new,3,0.95,4,53,33,0
TXN00539,6378,technical_error,net_banking,new,2,0.95,3,44,59,0
TXN00540,14323,network_error,net_banking,new,2,0.35,5,51,29,0
TXN00541,3967,bank_decline,net_banking,regular,3,0.66,5,54,34,0
TXN00542,1723,card_expired,upi,new,3,0.93,3,21,46,0
TXN00543,9599,bank_decline,debit_card,loyal,3,0.93,1,32,26,1
TXN00544,4165,bank_decline,debit_card,new,1,0.87,6,40,46,1
TXN00545,1947,network_error,credit_card,loyal,3,0.64,0,49,70,0
TXN00546,14093,card_expired,upi,loyal,2,0.63,4,56,36,0
TXN00547,12721,technical_error,upi,regular,1,0.81,1,4,68,0
TXN00548,8036,technical_error,credit_card,loyal,2,0.57,5,50,23,1
TXN00549,2172,technical_error,net_banking,regular,3,0.31,5,14,49,0
TXN00550,5531,bank_decline,upi,new,3,0.48,2,31,44,0
TXN00551,8371,card_expired,debit_card,regular,3,0.81,2,55,52,0
TXN00552,3147,technical_error,debit_card,loyal,3,0.46,0,47,35,0
TXN00553,9298,card_expired,net_banking,new,1,0.84,5,10,61,0
TXN00554,3093,card_expired,net_banking,new,3,0.65,5,21,63,0
TXN00555,9410,technical_error,credit_card,regular,1,0.77,0,14,33,1
TXN00556,10519,network_error,net_banking,loyal,2,0.48,2,36,72,0
TXN00557,4422,bank_decline,credit_card,regular,1,0.54,5,39,26,0
TXN00558,10847,technical_error,debit_card,regular,2,0.52,4,32,58,0
TXN00559,6443,technical_error,upi,regular,3,0.95,6,11,44,1
TXN00560,10232,technical_error,net_banking,new,1,0.41,1,21,41,0
TXN00561,11839,bank_decline,net_banking,regular,2,0.83,2,48,67,0
TXN00562,6982,insufficient_funds,debit_card,new,1,0.79,5,17,11,1
TXN00563,6705,network_error,credit_card,new,2,0.67,0,50,51,1
TXN00564,1563,network_error,upi,loyal,1,0.36,3,20,30,1
TXN00565,4855,card_expired,debit_card,new,3,0.87,0,3,46,0
TXN00566,5528,card_expired,net_banking,loyal,2,0.67,1,45,70,1
TXN00567,9990,card_expired,net_banking,loyal,3,0.73,2,59,45,0
TXN00568,3921,network_error,net_banking,regular,2,0.58,1,20,2,1
TXN00569,13559,insufficient_funds,upi,regular,2,0.66,5,60,63,0
TXN00570,8016,bank_decline,credit_card,regular,2,0.71,6,1,71,0
TXN00571,6945,technical_error,net_banking,regular,1,0.41,5,42,50,0
TXN00572,3814,bank_decline,credit_card,regular,3,0.46,6,52,35,0
TXN00573,12372,technical_error,upi,regular,1,0.88,1,9,38,1
TXN00574,7660,technical_error,net_banking,regular,3,0.72,1,21,3,1
TXN00575,8964,network_error,debit_card,new,2,0.48,5,29,2,1
TXN00576,2668,network_error,net_banking,new,2,0.59,6,52,64,0
TXN00577,7797,network_error,upi,new,1,0.34,6,26,10,0
TXN00578,3175,insufficient_funds,upi,regular,1,0.38,6,46,32,0
TXN00579,7457,insufficient_funds,credit_card,new,2,0.8,0,34,27,0
TXN00580,11364,bank_decline,upi,new,3,0.8,5,60,71,0
TXN00581,4350,card_expired,upi,new,2,0.9,6,43,28,0
TXN00582,4066,card_expired,upi,new,1,0.84,4,8,51,0
TXN00583,346,network_error,net_banking,loyal,3,0.41,6,6,32,1
TXN00584,1697,technical_error,upi,loyal,1,0.34,5,10,69,0
TXN00585,2261,card_expired,debit_card,regular,3,0.84,6,23,57,0
TXN00586,549,card_expired,upi,loyal,1,0.47,0,32,57,0
TXN00587,9092,card_expired,debit_card,loyal,1,0.67,2,47,60,1
TXN00588,13820,technical_error,debit_card,new,3,0.41,2,53,34,0
TXN00589,7639,network_error,net_banking,loyal,1,0.9,4,55,47,1
TXN00590,4112,bank_decline,credit_card,loyal,3,0.86,1,34,64,0
TXN00591,2725,technical_error,upi,regular,2,0.74,0,7,67,1
TXN00592,917,insufficient_funds,debit_card,new,1,0.37,1,7,5,0
TXN00593,13901,card_expired,net_banking,loyal,3,0.78,2,4,47,1
TXN00594,11961,network_error,credit_card,new,3,0.63,6,6,60,0
TXN00595,1194,bank_decline,net_banking,regular,3,0.34,4,18,68,1
TXN00596,1353,bank_decline,credit_card,new,3,0.37,5,15,69,0
TXN00597,3364,technical_error,debit_card,loyal,3,0.94,4,48,72,1
TXN00598,1928,technical_error,upi,loyal,2,0.78,3,57,14,1
TXN00599,3155,technical_error,net_banking,loyal,2,0.75,4,39,57,0
TXN00600,14986,bank_decline,upi,regular,2,0.82,3,53,42,0
TXN00601,9426,technical_error,debit_card,regular,3,0.93,2,24,58,1
TXN00602,6705,network_error,credit_card,regular,3,0.31,1,57,39,1
TXN00603,3835,insufficient_funds,upi,new,3,0.86,4,33,72,0
TXN00604,9565,insufficient_funds,credit_card,new,2,0.54,1,17,47,0
TXN00605,4293,insufficient_funds,upi,regular,1,0.69,4,59,28,0
TXN00606,12055,bank_decline,net_banking,new,2,0.86,5,45,13,0
TXN00607,5121,network_error,net_banking,new,1,0.93,2,23,56,1
TXN00608,14418,network_error,debit_card,loyal,3,0.88,0,41,49,1
TXN00609,8791,network_error,upi,loyal,3,0.4,4,45,29,1
TXN00610,11236,card_expired,net_banking,loyal,3,0.64,1,28,38,0
TXN00611,2625,insufficient_funds,upi,new,2,0.69,0,36,52,1
TXN00612,6729,technical_error,net_banking,loyal,1,0.82,3,36,26,1
TXN00613,10886,technical_error,debit_card,loyal,3,0.98,4,16,32,1
TXN00614,12926,card_expired,upi,loyal,3,0.36,5,27,55,0
TXN00615,3320,bank_decline,upi,loyal,3,0.32,2,11,45,0
TXN00616,13353,card_expired,debit_card,regular,1,0.93,1,13,48,1
TXN00617,12135,network_error,credit_card,loyal,1,0.47,4,60,19,0
TXN00618,13637,bank_decline,credit_card,regular,3,0.85,2,29,61,1
TXN00619,3624,technical_error,debit_card,new,3,0.66,2,36,62,0
TXN00620,2515,network_error,net_banking,loyal,3,0.66,2,11,8,1
TXN00621,13130,technical_error,upi,new,2,0.75,0,5,50,0
TXN00622,11062,bank_decline,credit_card,new,2,0.89,5,25,30,0
TXN00623,8531,network_error,upi,regular,3,0.66,1,13,65,0
TXN00624,9386,network_error,credit_card,new,3,0.51,3,26,21,1
TXN00625,11411,bank_decline,upi,loyal,2,0.46,4,18,8,0
TXN00626,14596,card_expired,credit_card,loyal,2,0.45,2,58,51,0
TXN00627,1638,card_expired,debit_card,regular,1,0.69,3,20,43,0
TXN00628,2358,insufficient_funds,debit_card,loyal,3,0.77,1,56,18,1
TXN00629,11752,technical_error,debit_card,regular,1,0.75,4,59,21,1
TXN00630,9331,technical_error,credit_card,new,2,0.87,1,47,4,0
TXN00631,14620,card_expired,net_banking,regular,2,0.81,6,58,36,0
TXN00632,3279,network_error,debit_card,new,1,0.82,4,40,35,1
TXN00633,10232,insufficient_funds,debit_card,new,3,0.32,0,45,62,0
TXN00634,14063,technical_error,net_banking,loyal,3,0.55,6,25,63,0
TXN00635,2883,insufficient_funds,debit_card,new,2,0.82,0,60,35,0
TXN00636,3846,insufficient_funds,debit_card,new,1,0.93,3,56,63,0
TXN00637,14401,card_expired,debit_card,regular,2,0.83,4,48,49,0
TXN00638,6657,technical_error,credit_card,loyal,1,0.61,6,57,6,0
TXN00639,4225,technical_error,net_banking,loyal,1,0.68,4,49,7,1
TXN00640,7401,card_expired,upi,regular,2,0.41,2,40,7,0
TXN00641,2530,card_expired,net_banking,new,3,0.64,1,50,70,0
TXN00642,6975,bank_decline,net_banking,new,1,0.61,5,58,26,0
TXN00643,1677,bank_decline,upi,loyal,3,0.92,6,11,16,1
TXN00644,11770,card_expired,upi,new,3,0.78,5,51,66,0
TXN00645,2819,card_expired,net_banking,new,1,0.92,4,56,20,1
TXN00646,2569,insufficient_funds,credit_card,regular,2,0.51,6,29,37,0
TXN00647,2126,insufficient_funds,debit_card,new,3,0.82,0,30,64,0
TXN00648,9104,network_error,net_banking,new,1,0.7,3,30,53,1
TXN00649,10050,technical_error,credit_card,new,3,0.49,5,36,27,1
TXN00650,2629,network_error,upi,new,1,0.88,5,37,39,1
TXN00651,1636,network_error,credit_card,regular,1,0.41,2,40,72,1
TXN00652,7660,technical_error,upi,new,1,0.82,2,24,49,0
TXN00653,12626,card_expired,credit_card,regular,2,0.39,5,56,36,0
TXN00654,6979,technical_error,debit_card,loyal,1,0.72,0,37,68,0
TXN00655,8124,technical_error,upi,regular,3,0.88,2,34,46,0
TXN00656,10264,technical_error,net_banking,loyal,3,0.73,3,52,24,0
TXN00657,4012,bank_decline,debit_card,new,1,0.32,5,51,16,0
TXN00658,3596,technical_error,net_banking,regular,1,0.53,4,52,28,1
TXN00659,3496,bank_decline,upi,new,2,0.5,4,21,1,0
TXN00660,5660,bank_decline,net_banking,loyal,3,0.72,0,54,23,1
TXN00661,13861,bank_decline,net_banking,regular,1,0.74,3,10,59,0
TXN00662,8997,bank_decline,net_banking,regular,3,0.34,4,20,41,0
TXN00663,506,insufficient_funds,upi,regular,1,0.96,2,54,4,1
TXN00664,6347,technical_error,debit_card,loyal,3,0.56,4,8,40,0
TXN00665,5352,network_error,upi,regular,1,0.64,1,24,58,0
TXN00666,5158,insufficient_funds,upi,new,1,0.55,0,50,26,0
TXN00667,7470,technical_error,credit_card,regular,3,0.4,2,60,62,0
TXN00668,8779,bank_decline,upi,new,1,0.86,4,44,17,1
TXN00669,798,card_expired,net_banking,loyal,3,0.38,2,60,6,0
TXN00670,9936,network_error,upi,regular,1,0.37,6,43,40,1
TXN00671,12627,bank_decline,debit_card,regular,1,0.43,2,35,41,0
TXN00672,11195,network_error,upi,new,1,0.49,0,40,72,1
TXN00673,3584,technical_error,upi,loyal,2,0.48,5,52,37,0
TXN00674,3006,network_error,upi,loyal,2,0.67,0,9,4,1
TXN00675,11267,network_error,credit_card,regular,1,0.36,3,12,58,0
TXN00676,5319,bank_decline,debit_card,loyal,3,0.85,0,60,60,0
TXN00677,1722,card_expired,credit_card,regular,2,0.77,5,50,60,0
TXN00678,3866,insufficient_funds,upi,regular,2,0.42,5,22,42,0
TXN00679,695,network_error,net_banking,new,2,0.63,6,11,37,0
TXN00680,10103,technical_error,debit_card,loyal,1,0.58,5,51,14,1
TXN00681,10840,network_error,upi,loyal,2,0.57,3,16,32,1
TXN00682,8103,card_expired,credit_card,regular,1,0.85,4,28,56,0
TXN00683,5806,technical_error,debit_card,new,3,0.76,5,60,63,1
TXN00684,9966,card_expired,upi,loyal,1,0.86,1,20,52,1
TXN00685,1981,technical_error,net_banking,regular,2,0.74,0,6,28,0
TXN00686,14736,technical_error,credit_card,new,3,0.4,4,19,50,0
TXN00687,7526,insufficient_funds,debit_card,loyal,2,0.5,6,59,39,0
TXN00688,7322,bank_decline,credit_card,loyal,1,0.72,4,26,17,0
TXN00689,1222,bank_decline,credit_card,new,3,0.68,2,8,37,0
TXN00690,4054,card_expired,net_banking,loyal,2,0.78,3,25,56,0
TXN00691,11054,insufficient_funds,net_banking,new,1,0.68,6,60,47,0
TXN00692,2727,bank_decline,debit_card,new,1,0.35,0,10,63,0
TXN00693,2424,network_error,debit_card,loyal,2,0.88,6,45,55,1
TXN00694,7644,technical_error,net_banking,loyal,2,0.56,1,12,55,1
TXN00695,9668,card_expired,debit_card,loyal,3,0.48,4,37,47,1
TXN00696,820,technical_error,net_banking,loyal,2,0.38,3,45,11,1
TXN00697,12181,technical_error,upi,regular,3,0.35,4,6,32,0
TXN00698,12351,network_error,upi,loyal,1,0.91,4,50,2,1
TXN00699,8599,card_expired,upi,regular,2,0.95,6,19,38,1
TXN00700,11587,technical_error,upi,loyal,3,0.48,5,31,22,0
TXN00701,10953,bank_decline,credit_card,regular,2,0.36,4,5,36,0
TXN00702,10289,bank_decline,upi,regular,1,0.8,4,12,20,0
TXN00703,6258,insufficient_funds,upi,loyal,1,0.63,6,34,5,0
TXN00704,1582,insufficient_funds,debit_card,regular,2,0.82,1,43,57,0
TXN00705,2940,insufficient_funds,upi,new,3,0.48,6,8,7,0
TXN00706,6733,card_expired,upi,regular,3,0.94,4,15,49,0
TXN00707,6590,card_expired,upi,new,3,0.89,0,19,58,0
TXN00708,5372,technical_error,credit_card,new,3,0.73,6,28,35,0
TXN00709,4575,network_error,upi,loyal,3,0.57,6,44,31,0
TXN00710,9845,insufficient_funds,upi,loyal,3,0.98,2,36,2,0
TXN00711,13826,network_error,credit_card,regular,1,0.66,5,29,45,1
TXN00712,4841,bank_decline,debit_card,new,1,0.72,0,39,28,0
TXN00713,10654,network_error,credit_card,new,3,0.39,5,49,24,0
TXN00714,11597,insufficient_funds,upi,regular,2,0.75,0,41,59,0
TXN00715,4728,card_expired,upi,regular,1,0.83,2,50,8,1
TXN00716,5650,network_error,upi,regular,1,0.6,3,60,26,1
TXN00717,3123,card_expired,credit_card,new,3,0.82,1,40,14,0
TXN00718,11921,bank_decline,credit_card,new,1,0.35,5,17,58,1
TXN00719,8354,insufficient_funds,credit_card,new,3,0.57,1,45,43,0
TXN00720,9614,network_error,net_banking,regular,2,0.57,5,50,9,0
TXN00721,254,card_expired,net_banking,new,3,0.66,2,22,39,0
TXN00722,10559,network_error,upi,loyal,2,0.35,3,49,38,0
TXN00723,3093,technical_error,credit_card,regular,3,0.43,5,25,14,0
TXN00724,6086,card_expired,credit_card,loyal,2,0.8,1,3,25,1
TXN00725,9914,insufficient_funds,net_banking,regular,1,0.84,5,20,64,0
TXN00726,13868,card_expired,credit_card,new,2,0.34,6,47,6,0
TXN00727,3668,technical_error,net_banking,loyal,3,0.4,4,15,10,1
